"a";84;"Métro";"CROIX DE CHAVAUX";"4978787";9;0;0;0;0;"Montreuil";
"a";85;"Métro";"PORTE DE SAINT-CLOUD";"4932701";9;0;0;0;0;"Paris";16
"a";86;"Métro";"PERE LACHAISE";"4880201";2;3;0;0;0;"Paris";20
"a";87;"Métro";"CRETEIL-PREFECTURE";"4865573";8;0;0;0;0;"Créteil";
"a";88;"Métro";"CHATEAU DE VINCENNES";"4858849";1;0;0;0;0;"Vincennes";
"a";89;"Métro";"CHATEAU D'EAU";"4842822";4;0;0;0;0;"Paris";10
"a";90;"Métro";"PORTE DE MONTREUIL";"4822893";9;0;0;0;0;"Paris";20
"a";91;"Métro";"PORTE DE BAGNOLET";"4751655";3;0;0;0;0;"Paris";20
"a";92;"Métro";"GLACIERE";"4739497";6;0;0;0;0;"Paris";13
"a";93;"Métro";"PORTE DE VANVES";"4715395";13;0;0;0;0;"Paris";14
"a";94;"Métro";"PEREIRE";"4678888";3;0;0;0;0;"Paris";17
"a";95;"Métro";"PLAISANCE";"4645997";13;0;0;0;0;"Paris";14
"a";96;"Métro";"MAIRIE DES LILAS";"4602681";11;0;0;0;0;"Les Lilas";
"a";97;"Métro";"COLONEL FABIEN";"4554566";2;0;0;0;0;"Paris";10
"a";98;"Métro";"SAINT-GERMAIN DES PRES";"4548167";4;0;0;0;0;"Paris";06
"a";99;"Métro";"GUY MOQUET";"4524101";13;0;0;0;0;"Paris";17
"a";100;"Métro";"LAUMIERE";"4518075";5;0;0;0;0;"Paris";19
"a";101;"Métro";"CHAMPS-ELYSEES-CLEMENCEAU";"4502691";1;13;0;0;0;"Paris";08
"a";102;"Métro";"LE KREMLIN-BICETRE";"4492364";7;0;0;0;0;"Kremlin-Bicêtre";
"a";103;"Métro";"RAMBUTEAU";"4491306";11;0;0;0;0;"Paris";03
"a";104;"Métro";"PORTE DE PANTIN";"4477959";5;0;0;0;0;"Paris";19
"a";105;"Métro";"ECOLE MILITAIRE";"4403029";8;0;0;0;0;"Paris";07
"a";106;"Métro";"JULES JOFFRIN";"4384318";12;0;0;0;0;"Paris";18
"a";107;"Métro";"PORTE DE VINCENNES";"4363767";1;0;0;0;0;"Paris";12
"a";108;"Métro";"PONT DE SEVRES";"4352829";9;0;0;0;0;"Boulogne Billancourt";
"a";109;"Métro";"DENFERT-ROCHEREAU";"4335086";4;6;0;0;0;"Paris";14
"a";110;"Métro";"ROBESPIERRE";"4317097";9;0;0;0;0;"Montreuil";
"a";111;"Métro";"MENILMONTANT";"4294888";2;0;0;0;0;"Paris";11
"a";112;"Métro";"BALARD";"4263152";8;0;0;0;0;"Paris";15
"a";113;"Métro";"BLANCHE";"4252071";2;0;0;0;0;"Paris";09
"a";114;"Métro";"OBERKAMPF";"4198870";5;9;0;0;0;"Paris";11
"a";115;"Métro";"MAIRIE D'ISSY";"4194027";12;0;0;0;0;"Issy Les Moulineaux";
"a";116;"Métro";"PORTE DE CLICHY";"4156619";13;0;0;0;0;"Paris";17
"a";117;"Métro";"LA MUETTE";"4112862";9;0;0;0;0;"Paris";16
"a";118;"Métro";"JUSSIEU";"4080680";7;10;0;0;0;"Paris";05
"a";119;"Métro";"ALMA-MARCEAU";"4080301";9;0;0;0;0;"Paris";08
"a";120;"Métro";"VICTOR HUGO";"3966843";2;0;0;0;0;"Paris";16
"a";121;"Métro";"TERNES";"3930362";2;0;0;0;0;"Paris";17
"a";122;"Métro";"ALEXANDRE DUMAS";"3926266";2;0;0;0;0;"Paris";11
"a";123;"Métro";"CHARONNE";"3924516";9;0;0;0;0;"Paris";12
"a";124;"Métro";"PASSY";"3918954";6;0;0;0;0;"Paris";16
"a";125;"Métro";"MALAKOFF-PLATEAU DE VANVES";"3912036";13;0;0;0;0;"Malakoff";
"a";126;"Métro";"PORTE DES LILAS";"3899020";"3bis";11;0;0;0;"Paris";20
"a";127;"Métro";"CHARLES MICHELS";"3892728";10;0;0;0;0;"Paris";15
"a";128;"Métro";"OURCQ";"3887042";5;0;0;0;0;"Paris";19
"a";129;"Métro";"ARTS ET METIERS";"3859066";3;11;0;0;0;"Paris";03
"a";130;"Métro";"DUPLEIX";"3855503";6;0;0;0;0;"Paris";15
"a";131;"Métro";"VAUGIRARD";"3853128";12;0;0;0;0;"Paris";15
"a";132;"Métro";"LES GOBELINS";"3830231";7;0;0;0;0;"Paris";13
"a";133;"Métro";"LEDRU-ROLLIN";"3829461";8;0;0;0;0;"Paris";12
"a";134;"Métro";"PORTE DE SAINT-OUEN";"3814464";13;0;0;0;0;"Paris";17
"a";135;"Métro";"CENSIER-DAUBENTON";"3766777";7;0;0;0;0;"Paris";06
"a";136;"Métro";"BOULOGNE-JEAN JAURES";"3748047";10;0;0;0;0;"Boulogne Billancourt";
"a";137;"Métro";"MAIRIE DE SAINT-OUEN";"3732408";13;0;0;0;0;"Saint Ouen";
"a";138;"Métro";"ANATOLE FRANCE";"3702732";3;0;0;0;0;"Levallois-Perret";
"a";139;"Métro";"CADET";"3650405";7;0;0;0;0;"Paris";09
"a";140;"Métro";"GONCOURT";"3648533";11;0;0;0;0;"Paris";11
"a";141;"Métro";"EGLISE DE PANTIN";"3632300";5;0;0;0;0;"Pantin";
"a";142;"Métro";"TOLBIAC";"3612890";7;0;0;0;0;"Paris";13
"a";143;"Métro";"MARX DORMOY";"3586107";12;0;0;0;0;"Paris";18
"a";144;"Métro";"POISSONNIERE";"3570062";7;0;0;0;0;"Paris";10
"a";145;"Métro";"PORTE DE CHAMPERRET";"3559682";3;0;0;0;0;"Paris";17
"a";146;"Métro";"SAINT-DENIS-PORTE DE PARIS";"3517853";13;0;0;0;0;"Saint Denis";
"a";147;"Métro";"FUNICULAIRE";"3488052";2;0;0;0;0;"Paris";18
"a";148;"Métro";"FORT D'AUBERVILLIERS";"3455421";7;0;0;0;0;"Aubervilliers";
"a";149;"Métro";"PORTE DE LA CHAPELLE";"3431552";12;0;0;0;0;"Paris";18
"a";150;"Métro";"JOURDAIN";"3418732";11;0;0;0;0;"Paris";20
"a";151;"Métro";"SAINT-PLACIDE";"3404889";4;0;0;0;0;"Paris";06
"a";152;"Métro";"BROCHANT";"3401859";13;0;0;0;0;"Paris";17
"a";153;"Métro";"CORENTIN CELTON";"3385005";12;0;0;0;0;"Issy Les Moulineaux";
"a";154;"Métro";"LES COURTILLES";"3377106";13;0;0;0;0;"Asnières sur Seine";
"a";155;"Métro";"ECOLE VETERINAIRE DE MAISONS-ALFORT";"3371386";8;0;0;0;0;"Maisons -Alfort";
"a";156;"Métro";"PARMENTIER";"3357432";3;0;0;0;0;"Paris";11
"a";157;"Métro";"BOURSE";"3350796";3;0;0;0;0;"Paris";02
"a";158;"Métro";"COURONNES";"3324335";2;0;0;0;0;"Paris";11
"a";159;"Métro";"SENTIER";"3318660";3;0;0;0;0;"Paris";03
"a";160;"Métro";"PYRENEES";"3279317";11;0;0;0;0;"Paris";20
"a";161;"Métro";"PERNETY";"3275971";13;0;0;0;0;"Paris";14
"a";162;"Métro";"PLACE DES FETES";"3265485";"7bis";11;0;0;0;"Paris";19
"a";163;"Métro";"LOUISE MICHEL";"3240270";3;0;0;0;0;"Levallois-Perret";
"a";164;"Métro";"GAITE";"3223366";13;0;0;0;0;"Paris";14
"a";165;"Métro";"DUROC";"3218029";10;13;0;0;0;"Paris";07
"a";166;"Métro";"PORTE DE LA VILLETTE";"3209252";7;0;0;0;0;"Paris";19
"a";167;"Métro";"CAMBRONNE";"3155480";6;0;0;0;0;"Paris";15
"a";168;"Métro";"PORTE DE CHOISY";"3116890";7;0;0;0;0;"Paris";13
"a";169;"Métro";"CRETEIL-UNIVERSITE";"3116625";8;0;0;0;0;"Créteil";
"a";170;"Métro";"CORENTIN CARIOU";"3090833";7;0;0;0;0;"Paris";19
"a";171;"Métro";"GARIBALDI";"3088530";13;0;0;0;0;"Saint Ouen";
"a";172;"Métro";"QUAI DE LA GARE";"3085406";6;0;0;0;0;"Paris";13
"a";173;"Métro";"RUE DE LA POMPE";"3081914";9;0;0;0;0;"Paris";16
"a";174;"Métro";"LAMARCK-CAULAINCOURT";"3054528";12;0;0;0;0;"Paris";18
"a";175;"Métro";"CHEVALERET";"2999174";6;0;0;0;0;"Paris";13
"a";176;"Métro";"SIMPLON";"2996051";4;0;0;0;0;"Paris";18
"a";177;"Métro";"MARAICHERS";"2986282";9;0;0;0;0;"Paris";20
"a";178;"Métro";"CHARENTON-ECOLES";"2975899";8;0;0;0;0;"Charenton";
"a";179;"Métro";"LA FOURCHE";"2975434";13;0;0;0;0;"Paris";08
"a";180;"Métro";"FAIDHERBE-CHALIGNY";"2974641";8;0;0;0;0;"Paris";12
"a";181;"Métro";"MAIRIE D'IVRY";"2973671";7;0;0;0;0;"Ivry";
"a";182;"Métro";"PLACE MONGE";"2927184";7;0;0;0;0;"Paris";06
"a";183;"Métro";"SAINT-AUGUSTIN";"2923768";9;0;0;0;0;"Paris";08
"a";184;"Métro";"BOULOGNE-PONT DE SAINT-CLOUD";"2900015";10;0;0;0;0;"Boulogne Billancourt";
"a";185;"Métro";"NOTRE-DAME-DE-LORETTE";"2849349";12;0;0;0;0;"Paris";09
"a";186;"Métro";"SAINT-MAUR";"2846171";3;0;0;0;0;"Paris";11
"a";187;"Métro";"PORTE DAUPHINE";"2840152";2;0;0;0;0;"Paris";16
"a";188;"Métro";"BOUCICAUT";"2826775";8;0;0;0;0;"Paris";15
"a";189;"Métro";"ARGENTINE";"2820883";1;0;0;0;0;"Paris";17
"a";190;"Métro";"SAINT-PHILIPPE-DU-ROULE";"2813350";9;0;0;0;0;"Paris";08
"a";191;"Métro";"SAINT-AMBROISE";"2758716";9;0;0;0;0;"Paris";11
"a";192;"Métro";"CARREFOUR PLEYEL";"2754091";13;0;0;0;0;"Saint Denis";
"a";193;"Métro";"ROME";"2747395";2;0;0;0;0;"Paris";17
"a";194;"Métro";"CLUNY LA SORBONNE";"2744528";10;0;0;0;0;0;
"a";195;"Métro";"COMMERCE";"2700300";8;0;0;0;0;"Paris";15
"a";196;"Métro";"DUGOMMIER";"2694014";6;0;0;0;0;"Paris";12
"a";197;"Métro";"COURCELLES";"2685096";2;0;0;0;0;"Paris";17
"a";198;"Métro";"PORTE DOREE";"2675992";8;0;0;0;0;"Paris";12
"a";199;"Métro";"RUE DES BOULETS";"2669336";9;0;0;0;0;"Paris";11
"a";200;"Métro";"ETIENNE MARCEL";"2661074";4;0;0;0;0;"Paris";01
"a";201;"Métro";"BILLANCOURT";"2643194";9;0;0;0;0;"Boulogne Billancourt";
"a";202;"Métro";"NATIONALE";"2626967";6;0;0;0;0;"Paris";13
"a";203;"Métro";"JACQUES BONSERGENT";"2622801";5;0;0;0;0;"Paris";10
"a";204;"Métro";"LIBERTE";"2607263";8;0;0;0;0;"Charenton";
"a";205;"Métro";"CORVISART";"2604292";6;0;0;0;0;"Paris";13
"a";206;"Métro";"LOUVRE";"2582023";1;0;0;0;0;"Paris";01
"a";207;"Métro";"WAGRAM";"2575735";3;0;0;0;0;"Paris";17
"a";208;"Métro";"RUE DU BAC";"2563169";12;0;0;0;0;"Paris";07
"a";209;"Métro";"PORTE D'ITALIE";"2562120";7;0;0;0;0;"Paris";13
"a";210;"Métro";"MAUBERT-MUTUALITE";"2549853";10;0;0;0;0;"Paris";05
"a";211;"Métro";"VOLONTAIRES";"2547550";12;0;0;0;0;"Paris";15
"a";212;"Métro";"MALESHERBES";"2546859";3;0;0;0;0;"Paris";17
"a";213;"Métro";"ABBESSES";"2545127";12;0;0;0;0;"Paris";18
"a";214;"Métro";"BERAULT";"2531531";1;0;0;0;0;"Vincennes";
"a";215;"Métro";"LOUIS BLANC";"2523039";7;"7bis";0;0;0;"Paris";10
"a";216;"Métro";"RIQUET";"2519241";7;0;0;0;0;"Paris";19
"a";217;"Métro";"TUILERIES";"2473945";1;0;0;0;0;"Paris";01
"a";218;"Métro";"JAVEL-ANDRE CITROEN";"2473278";10;0;0;0;0;"Paris";15
"a";219;"Métro";"SOLFERINO";"2449915";12;0;0;0;0;"Paris";07
"a";220;"Métro";"BREGUET-SABIN";"2448167";5;0;0;0;0;"Paris";11
"a";221;"Métro";"LOURMEL";"2441226";8;0;0;0;0;"Paris";15
"a";222;"Métro";"SAINT-SULPICE";"2432022";4;0;0;0;0;"Paris";06
"a";223;"Métro";"SEVRES-LECOURBE";"2416242";6;0;0;0;0;"Paris";15
"a";224;"Métro";"VILLEJUIF-LEO LAGRANGE";"2392154";7;0;0;0;0;"Villejuif";
"a";225;"Métro";"BEL AIR";"2369793";6;0;0;0;0;"Paris";12
"a";226;"Métro";"LES AGNETTES";"2367677";13;0;0;0;0;"Asnières sur Seine";
"a";227;"Métro";"CITE";"2364993";4;0;0;0;0;"Paris";04
"a";228;"Métro";"RANELAGH";"2315446";9;0;0;0;0;"Paris";16
"a";229;"Métro";"BOBIGNY-PANTIN-RAYMOND QUENEAU";"2251347";5;0;0;0;0;"Pantin";
"a";230;"Métro";"VAVIN";"2242491";4;0;0;0;0;"Paris";14
"a";231;"Métro";"LE PELETIER";"2235088";7;0;0;0;0;"Paris";09
"a";232;"Métro";"EDGAR QUINET";"2224650";6;0;0;0;0;"Paris";14
"a";233;"Métro";"MICHEL-ANGE-AUTEUIL";"2206285";9;10;0;0;0;"Paris";16
"a";234;"Métro";"TRINITE-D'ESTIENNE D'ORVES";"2192391";12;0;0;0;0;"Paris";09
"a";235;"Métro";"TELEGRAPHE";"2160412";11;0;0;0;0;"Paris";20
"a";236;"Métro";"MAISON BLANCHE";"2155971";7;0;0;0;0;"Paris";13
"a";237;"Métro";"BOISSIERE";"2145714";6;0;0;0;0;"Paris";16
"a";238;"Métro";"VILLEJUIF-PAUL VAILLANT-COUTURIER";"2118126";7;0;0;0;0;"Villejuif";
"a";239;"Métro";"IENA";"2115003";9;0;0;0;0;"Paris";16
"a";240;"Métro";"MICHEL BIZOT";"2111494";8;0;0;0;0;"Paris";12
"a";241;"Métro";"CRETEIL-L'ECHAT";"2109885";8;0;0;0;0;"Créteil";
"a";242;"Métro";"JASMIN";"2065058";9;0;0;0;0;"Paris";16
"a";243;"Métro";"LA TOUR-MAUBOURG";"2055583";8;0;0;0;0;"Paris";07
"a";244;"Métro";"NOTRE-DAME-DES-CHAMPS";"2030493";12;0;0;0;0;"Paris";06
"a";245;"Métro";"SAINT-MARCEL";"2023002";5;0;0;0;0;"Paris";13
"a";246;"Métro";"EXELMANS";"1985640";9;0;0;0;0;"Paris";16
"a";247;"Métro";"MAISONS-ALFORT-LES JUILLIOTTES";"1976516";8;0;0;0;0;"Maisons -Alfort";
"a";248;"Métro";"MICHEL-ANGE-MOLITOR";"1939507";9;10;0;0;0;"Paris";16
"a";249;"Métro";"SAINT-JACQUES";"1937457";6;0;0;0;0;"Paris";13
"a";250;"Métro";"FELIX FAURE";"1932459";8;0;0;0;0;"Paris";15
"a";251;"Métro";"AVRON";"1922250";2;0;0;0;0;"Paris";11
"a";252;"Métro";"MABILLON";"1915829";10;0;0;0;0;"Paris";06
"a";253;"Métro";"PORTE D'IVRY";"1903789";7;0;0;0;0;"Paris";13
"a";254;"Métro";"BUZENVAL";"1853733";9;0;0;0;0;"Paris";20
"a";255;"Métro";"SAINT-FRANCOIS-XAVIER";"1850407";13;0;0;0;0;"Paris";07
"a";256;"Métro";"MALAKOFF-RUE ETIENNE DOLET";"1846661";13;0;0;0;0;"Malakoff";
"a";257;"Métro";"PHILIPPE AUGUSTE";"1813811";2;0;0;0;0;"Paris";11
"a";258;"Métro";"MONTGALLET";"1793225";8;0;0;0;0;"Paris";12
"a";259;"Métro";"RASPAIL";"1785546";4;6;0;0;0;"Paris";14
"a";260;"Métro";"QUATRE-SEPTEMBRE";"1751431";3;0;0;0;0;"Paris";02
"a";261;"Métro";"LIEGE";"1731063";13;0;0;0;0;"Paris";08
"a";262;"Métro";"MOUTON-DUVERNET";"1690457";4;0;0;0;0;"Paris";14
"a";263;"Métro";"SAINT-SEBASTIEN-FROISSART";"1680231";8;0;0;0;0;"Paris";03
"a";264;"Métro";"FILLES DU CALVAIRE";"1663111";8;0;0;0;0;"Paris";03
"a";265;"Métro";"CARDINAL LEMOINE";"1661863";10;0;0;0;0;"Paris";05
"a";266;"Métro";"RICHARD LENOIR";"1640016";5;0;0;0;0;"Paris";11
"a";267;"Métro";"SEGUR";"1627318";10;0;0;0;0;"Paris";15
"a";268;"Métro";"PONT NEUF";"1612517";7;0;0;0;0;"Paris";04
"a";269;"Métro";"SULLY-MORLAND";"1606960";7;0;0;0;0;"Paris";04
"a";270;"Métro";"MONCEAU";"1605664";2;0;0;0;0;"Paris";17
"a";271;"Métro";"CHATEAU-LANDON";"1600022";7;0;0;0;0;"Paris";10
"a";272;"Métro";"PONT MARIE";"1595098";7;0;0;0;0;"Paris";04
"a";273;"Métro";"EUROPE";"1536565";3;0;0;0;0;"Paris";08
"a";274;"Métro";"MAISONS-ALFORT-STADE";"1523038";8;0;0;0;0;"Maisons -Alfort";
"a";275;"Métro";"VARENNE";"1517830";13;0;0;0;0;"Paris";07
"a";276;"Métro";"PICPUS";"1496432";6;0;0;0;0;"Paris";12
"a";277;"Métro";"AVENUE EMILE ZOLA";"1479756";10;0;0;0;0;"Paris";15
"a";278;"Métro";"CHEMIN VERT";"1448436";8;0;0;0;0;"Paris";11
"a";279;"Métro";"PIERRE CURIE";"1416989";7;0;0;0;0;"Ivry";
"a";280;"Métro";"MIRABEAU";"1387272";10;0;0;0;0;"Paris";16
"a";281;"Métro";"RENNES";"1307167";12;0;0;0;0;"Paris";06
"a";282;"Métro";"TEMPLE";"1268036";3;0;0;0;0;"Paris";02
"a";283;"Métro";"SAINT-GEORGES";"1254251";12;0;0;0;0;"Paris";09
"a";284;"Métro";"CAMPO-FORMIO";"1234237";5;0;0;0;0;"Paris";13
"a";285;"Métro";"QUAI DE LA RAPEE";"1201924";5;0;0;0;0;"Paris";12
"a";286;"Métro";"KLEBER";"1150016";6;0;0;0;0;"Paris";16
"a";287;"Métro";"BOTZARIS";"1096111";"7bis";0;0;0;0;"Paris";19
"a";288;"Métro";"ASSEMBLEE NATIONALE";"1085710";12;0;0;0;0;"Paris";07
"a";289;"Métro";"SAINT-FARGEAU";"979912";"3bis";0;0;0;0;"Paris";08
"a";290;"Métro";"PORTE DE CHARENTON";"957771";8;0;0;0;0;"Paris";12
"a";291;"Métro";"VANEAU";"928476";10;0;0;0;0;"Paris";07
"a";292;"Métro";"FALGUIERE";"926922";12;0;0;0;0;"Paris";15
"a";293;"Métro";"PORTE D'AUTEUIL";"721009";10;0;0;0;0;"Paris";16
"a";294;"Métro";"DANUBE";"679746";"7bis";0;0;0;0;"Paris";19
"a";295;"Métro";"CHARDON-LAGACHE";"636141";10;0;0;0;0;"Paris";16
"a";296;"Métro";"BOLIVAR";"582328";"7bis";0;0;0;0;"Paris";19
"a";297;"Métro";"BUTTES-CHAUMONT";"575182";"7bis";0;0;0;0;"Paris";19
"a";298;"Métro";"PRE-SAINT-GERVAIS";"451729";"7bis";0;0;0;0;"Paris";19
"a";299;"Métro";"CRETEIL-POINTE DU LAC";"389235";8;0;0;0;0;;
"a";300;"Métro";"PELLEPORT";"364642";"3bis";0;0;0;0;"Paris";20
"a";301;"Métro";"EGLISE D'AUTEUIL";"178152";10;0;0;0;0;"Paris";16
"a";1;"RER";"GARE DU NORD-RER";"44596876";"B";0;0;0;0;"Paris";10
"a";2;"RER";"GARE DE LYON-RER";"31495687";"A";0;0;0;0;"Paris";12
"a";3;"RER";"LA DEFENSE-RER";"29783058";"A";0;0;0;0;"Puteaux ";
"a";4;"RER";"NANTERRE-PREFECTURE";"23052703";"A";0;0;0;0;"Nanterre ";
"a";5;"RER";"CHATELET-LES HALLES-RER";"12986517";"A";"B";0;0;0;"Paris";01
"a";6;"RER";"VAL DE FONTENAY";"11369665";"A";0;0;0;0;"Fontenay-sous-Bois";
"a";7;"RER";"CHARLES DE GAULLE-ETOILE-RER";"9974724";"A";0;0;0;0;"Paris";17
"a";8;"RER";"MASSY-PALAISEAU";"8479103";"B";0;0;0;0;"Massy";
"a";9;"RER";"SAINT-MICHEL-NOTRE-DAME";"8410856";"B";0;0;0;0;"Paris";00
