35190,35017,La,Baussaine,LA,BAUSSAINE,LA BAUSSAINE,53,BRETAGNE,35,Ille-et-Vilaine,48.31295,-1.897559,B254,PSNL
35420,35018,La,Bazouge-du-Désert,LA,BAZOUGE-DU-DESERT,LA BAZOUGE DU DESERT,53,BRETAGNE,35,Ille-et-Vilaine,48.44336,-1.10609,B223,PSJTTSRTL
35560,35019,,Bazouges-la-Pérouse,,BAZOUGES-LA-PEROUSE,BAZOUGES LA PEROUSE,53,BRETAGNE,35,Ille-et-Vilaine,48.4264566,-1.5757862,B222,PSJSLPRS
35133,35021,,Beaucé,,BEAUCE,BEAUCE,53,BRETAGNE,35,Ille-et-Vilaine,48.3395653,-1.1587519,B200,PS
35190,35022,,Bécherel,,BECHEREL,BECHEREL,53,BRETAGNE,35,Ille-et-Vilaine,48.2957139,-1.9455853,B264,PXRL
35137,35023,,Bédée,,BEDEE,BEDEE,53,BRETAGNE,35,Ille-et-Vilaine,48.1797844,-1.9450042,B300,PT
35830,35024,,Betton,,BETTON,BETTON,53,BRETAGNE,35,Ille-et-Vilaine,48.1778623,-1.6461826,B350,PTN
35133,35025,,Billé,,BILLE,BILLE,53,BRETAGNE,35,Ille-et-Vilaine,48.2883178,-1.2464657,B400,PL
35750,35026,,Bléruais,,BLERUAIS,BLERUAIS,53,BRETAGNE,35,Ille-et-Vilaine,48.1109114,-2.1258299,B462,PLRS
35360,35027,,Boisgervilly,,BOISGERVILLY,BOISGERVILLY,53,BRETAGNE,35,Ille-et-Vilaine,48.16666,-2.0638948,B261,PSKRFL
35150,35028,,Boistrudan,,BOISTRUDAN,BOISTRUDAN,53,BRETAGNE,35,Ille-et-Vilaine,47.9694213,-1.4003663,B236,PSTRTN
35270,35029,,Bonnemain,,BONNEMAIN,BONNEMAIN,53,BRETAGNE,35,Ille-et-Vilaine,48.4681535,-1.7667922,B555,PNMN
35320,35030,La,Bosse-de-Bretagne,LA,BOSSE-DE-BRETAGNE,LA BOSSE DE BRETAGNE,53,BRETAGNE,35,Ille-et-Vilaine,47.869856,-1.598534,B231,PSTPRTNL
35340,35031,La,Bouëxière,LA,BOUEXIERE,LA BOUEXIERE,53,BRETAGNE,35,Ille-et-Vilaine,48.183983,-1.438188,B264,PKSRL
35230,35032,,Bourgbarré,,BOURGBARRE,BOURGBARRE,53,BRETAGNE,35,Ille-et-Vilaine,47.9964919,-1.616073,B621,PRKPR
