,"Trafic des entrants (*) par station pour l'ensemble de l'année 2011",,,,,,,,,,
,,,,,,,,,,,
,"Rang","Réseau","Station","Trafic","Ligne de correspondances RATP",,,,,"Ville","Arrondissement pour Paris"
,39,"Métro","INVALIDES",6931062,8,13,0,0,0,"Paris",7
,40,"Métro","STALINGRAD",6906194,2,5,7,0,0,"Paris",19
,41,"Métro","LA CHAPELLE",6903632,2,0,0,0,0,"Paris",9
,42,"Métro","MAIRIE DE CLICHY",6892451,13,0,0,0,0,"Clichy",
,43,"Métro","CONCORDE",6866631,1,8,12,0,0,"Paris",8
,44,"Métro","GRANDS BOULEVARDS",6826718,8,9,0,0,0,"Paris",9
,45,"Métro","CHATEAU ROUGE",6798017,4,0,0,0,0,"Paris",18
,46,"Métro","PONT DE NEUILLY",6794402,1,0,0,0,0,"Neuilly Sur Seine",
,47,"Métro","BOBIGNY-PABLO PICASSO",6722182,5,0,0,0,0,"Bobigny",
,48,"Métro","ANVERS",6667509,2,0,0,0,0,"Paris",18
,49,"Métro","CHATILLON-MONTROUGE",6540563,13,0,0,0,0,"Chatillon",
,50,"Métro","GALLIENI",6314009,3,0,0,0,0,"Bagnolet",
,51,"Métro","MAIRIE DE MONTREUIL",6300355,9,0,0,0,0,"Montreuil",
,52,"Métro","PORTE DE VERSAILLES",6275922,12,0,0,0,0,"Paris",15
,53,"Métro","SAINT-PAUL",6265848,1,0,0,0,0,"Paris",4
,54,"Métro","ODEON",6239672,4,10,0,0,0,"Paris",6
,55,"Métro","VILLIERS",6193182,2,3,0,0,0,"Paris",17
,56,"Métro","GEORGE V",6192199,1,0,0,0,0,"Paris",8
,57,"Métro","PIGALLE",6172069,2,12,0,0,0,"Paris",18
,58,"Métro","MARCADET-POISSONNIERS",6064992,4,12,0,0,0,"Paris",18
,59,"Métro","JAURES",6046012,2,5,"7bis",0,0,"Paris",19
,60,"Métro","SAINT-MANDE-TOURELLE",5973612,1,0,0,0,0,"Saint Mandé",
,61,"Métro","REAUMUR-SEBASTOPOL",5860077,3,4,0,0,0,"Paris",3
,62,"Métro","MARCEL SEMBAT",5816044,9,0,0,0,0,"Boulogne Billancourt",
,63,"Métro","CONVENTION",5780845,12,0,0,0,0,"Paris",15
,64,"Métro","MIROMESNIL",5769023,9,13,0,0,0,"Paris",8
,65,"Métro","LA COURNEUVE-8 MAI 1945",5707118,7,0,0,0,0,"La Courneuve",
,66,"Métro","VILLEJUIF-LOUIS ARAGON",5650185,7,0,0,0,0,"Villejuif",
,67,"Métro","SEVRES-BABYLONE",5618445,10,12,0,0,0,"Paris",7
,68,"Métro","BERCY",5565249,6,14,0,0,0,"Paris",12
,69,"Métro","COUR SAINT-EMILION",5550822,14,0,0,0,0,"Paris",12
,70,"Métro","REUILLY-DIDEROT",5451933,1,8,0,0,0,"Paris",12
,71,"Métro","DAUMESNIL",5435445,6,8,0,0,0,"Paris",12
,72,"Métro","LES SABLONS",5430088,1,0,0,0,0,"Neuilly Sur Seine",
,73,"Métro","BASILIQUE DE SAINT-DENIS",5415515,13,0,0,0,0,"Saint Denis",
,74,"Métro","GABRIEL PERI",5377830,13,0,0,0,0,"Asnières",
,75,"Métro","SAINT-DENIS-UNIVERSITE",5365746,13,0,0,0,0,"Saint Denis",
,76,"Métro","ALESIA",5317934,4,0,0,0,0,"Paris",14
,77,"Métro","RICHELIEU-DROUOT",5297670,8,9,0,0,0,"Paris",9
,78,"Métro","VOLTAIRE",5273953,9,0,0,0,0,"Paris",11
,79,"Métro","HOCHE",5217935,5,0,0,0,0,"Pantin",
,80,"Métro","BONNE NOUVELLE",5196140,8,9,0,0,0,"Paris",10
,81,"Métro","PASTEUR",5089504,6,12,0,0,0,"Paris",9
,82,"Métro","PONT DE LEVALLOIS-BECON",5085695,3,0,0,0,0,"Levallois-Perret",
,83,"Métro","PYRAMIDES",5084082,7,14,0,0,0,"Paris",1
,84,"Métro","CROIX DE CHAVAUX",4978787,9,0,0,0,0,"Montreuil",
,85,"Métro","PORTE DE SAINT-CLOUD",4932701,9,0,0,0,0,"Paris",16
,86,"Métro","PERE LACHAISE",4880201,2,3,0,0,0,"Paris",20
,87,"Métro","CRETEIL-PREFECTURE",4865573,8,0,0,0,0,"Créteil",
,88,"Métro","CHATEAU DE VINCENNES",4858849,1,0,0,0,0,"Vincennes",
,89,"Métro","CHATEAU D'EAU",4842822,4,0,0,0,0,"Paris",10
,90,"Métro","PORTE DE MONTREUIL",4822893,9,0,0,0,0,"Paris",20
,91,"Métro","PORTE DE BAGNOLET",4751655,3,0,0,0,0,"Paris",20
,92,"Métro","GLACIERE",4739497,6,0,0,0,0,"Paris",13
,93,"Métro","PORTE DE VANVES",4715395,13,0,0,0,0,"Paris",14
,94,"Métro","PEREIRE",4678888,3,0,0,0,0,"Paris",17
,95,"Métro","PLAISANCE",4645997,13,0,0,0,0,"Paris",14
,96,"Métro","MAIRIE DES LILAS",4602681,11,0,0,0,0,"Les Lilas",
,97,"Métro","COLONEL FABIEN",4554566,2,0,0,0,0,"Paris",10
,98,"Métro","SAINT-GERMAIN DES PRES",4548167,4,0,0,0,0,"Paris",6
,99,"Métro","GUY MOQUET",4524101,13,0,0,0,0,"Paris",17
,100,"Métro","LAUMIERE",4518075,5,0,0,0,0,"Paris",19
,101,"Métro","CHAMPS-ELYSEES-CLEMENCEAU",4502691,1,13,0,0,0,"Paris",8
,102,"Métro","LE KREMLIN-BICETRE",4492364,7,0,0,0,0,"Kremlin-Bicêtre",
,103,"Métro","RAMBUTEAU",4491306,11,0,0,0,0,"Paris",3
,104,"Métro","PORTE DE PANTIN",4477959,5,0,0,0,0,"Paris",19
,105,"Métro","ECOLE MILITAIRE",4403029,8,0,0,0,0,"Paris",7
,106,"Métro","JULES JOFFRIN",4384318,12,0,0,0,0,"Paris",18
,107,"Métro","PORTE DE VINCENNES",4363767,1,0,0,0,0,"Paris",12
,108,"Métro","PONT DE SEVRES",4352829,9,0,0,0,0,"Boulogne Billancourt",
,109,"Métro","DENFERT-ROCHEREAU",4335086,4,6,0,0,0,"Paris",14
,110,"Métro","ROBESPIERRE",4317097,9,0,0,0,0,"Montreuil",
,111,"Métro","MENILMONTANT",4294888,2,0,0,0,0,"Paris",11
,112,"Métro","BALARD",4263152,8,0,0,0,0,"Paris",15
,113,"Métro","BLANCHE",4252071,2,0,0,0,0,"Paris",9
,114,"Métro","OBERKAMPF",4198870,5,9,0,0,0,"Paris",11
,115,"Métro","MAIRIE D'ISSY",4194027,12,0,0,0,0,"Issy Les Moulineaux",
,116,"Métro","PORTE DE CLICHY",4156619,13,0,0,0,0,"Paris",17
,117,"Métro","LA MUETTE",4112862,9,0,0,0,0,"Paris",16
,118,"Métro","JUSSIEU",4080680,7,10,0,0,0,"Paris",5
,119,"Métro","ALMA-MARCEAU",4080301,9,0,0,0,0,"Paris",8
,120,"Métro","VICTOR HUGO",3966843,2,0,0,0,0,"Paris",16
,121,"Métro","TERNES",3930362,2,0,0,0,0,"Paris",17
,122,"Métro","ALEXANDRE DUMAS",3926266,2,0,0,0,0,"Paris",11
,123,"Métro","CHARONNE",3924516,9,0,0,0,0,"Paris",12
,124,"Métro","PASSY",3918954,6,0,0,0,0,"Paris",16
,125,"Métro","MALAKOFF-PLATEAU DE VANVES",3912036,13,0,0,0,0,"Malakoff",
,126,"Métro","PORTE DES LILAS",3899020,"3bis",11,0,0,0,"Paris",20
,127,"Métro","CHARLES MICHELS",3892728,10,0,0,0,0,"Paris",15
,128,"Métro","OURCQ",3887042,5,0,0,0,0,"Paris",19
,129,"Métro","ARTS ET METIERS",3859066,3,11,0,0,0,"Paris",3
,130,"Métro","DUPLEIX",3855503,6,0,0,0,0,"Paris",15
,131,"Métro","VAUGIRARD",3853128,12,0,0,0,0,"Paris",15
,132,"Métro","LES GOBELINS",3830231,7,0,0,0,0,"Paris",13
,133,"Métro","LEDRU-ROLLIN",3829461,8,0,0,0,0,"Paris",12
,134,"Métro","PORTE DE SAINT-OUEN",3814464,13,0,0,0,0,"Paris",17
,135,"Métro","CENSIER-DAUBENTON",3766777,7,0,0,0,0,"Paris",6
,136,"Métro","BOULOGNE-JEAN JAURES",3748047,10,0,0,0,0,"Boulogne Billancourt",
,137,"Métro","MAIRIE DE SAINT-OUEN",3732408,13,0,0,0,0,"Saint Ouen",
,138,"Métro","ANATOLE FRANCE",3702732,3,0,0,0,0,"Levallois-Perret",
,139,"Métro","CADET",3650405,7,0,0,0,0,"Paris",9
,140,"Métro","GONCOURT",3648533,11,0,0,0,0,"Paris",11
,141,"Métro","EGLISE DE PANTIN",3632300,5,0,0,0,0,"Pantin",
,142,"Métro","TOLBIAC",3612890,7,0,0,0,0,"Paris",13
,143,"Métro","MARX DORMOY",3586107,12,0,0,0,0,"Paris",18
,144,"Métro","POISSONNIERE",3570062,7,0,0,0,0,"Paris",10
,145,"Métro","PORTE DE CHAMPERRET",3559682,3,0,0,0,0,"Paris",17
,146,"Métro","SAINT-DENIS-PORTE DE PARIS",3517853,13,0,0,0,0,"Saint Denis",
,147,"Métro","FUNICULAIRE",3488052,2,0,0,0,0,"Paris",18
,148,"Métro","FORT D'AUBERVILLIERS",3455421,7,0,0,0,0,"Aubervilliers",
,149,"Métro","PORTE DE LA CHAPELLE",3431552,12,0,0,0,0,"Paris",18
,150,"Métro","JOURDAIN",3418732,11,0,0,0,0,"Paris",20
,151,"Métro","SAINT-PLACIDE",3404889,4,0,0,0,0,"Paris",6
,152,"Métro","BROCHANT",3401859,13,0,0,0,0,"Paris",17
,153,"Métro","CORENTIN CELTON",3385005,12,0,0,0,0,"Issy Les Moulineaux",
,154,"Métro","LES COURTILLES",3377106,13,0,0,0,0,"Asnières sur Seine",
,155,"Métro","ECOLE VETERINAIRE DE MAISONS-ALFORT",3371386,8,0,0,0,0,"Maisons -Alfort",
,156,"Métro","PARMENTIER",3357432,3,0,0,0,0,"Paris",11
,157,"Métro","BOURSE",3350796,3,0,0,0,0,"Paris",2
,158,"Métro","COURONNES",3324335,2,0,0,0,0,"Paris",11
,159,"Métro","SENTIER",3318660,3,0,0,0,0,"Paris",3
,160,"Métro","PYRENEES",3279317,11,0,0,0,0,"Paris",20
,161,"Métro","PERNETY",3275971,13,0,0,0,0,"Paris",14
,162,"Métro","PLACE DES FETES",3265485,"7bis",11,0,0,0,"Paris",19
,163,"Métro","LOUISE MICHEL",3240270,3,0,0,0,0,"Levallois-Perret",
,164,"Métro","GAITE",3223366,13,0,0,0,0,"Paris",14
,165,"Métro","DUROC",3218029,10,13,0,0,0,"Paris",7
,166,"Métro","PORTE DE LA VILLETTE",3209252,7,0,0,0,0,"Paris",19
,167,"Métro","CAMBRONNE",3155480,6,0,0,0,0,"Paris",15
,168,"Métro","PORTE DE CHOISY",3116890,7,0,0,0,0,"Paris",13
,169,"Métro","CRETEIL-UNIVERSITE",3116625,8,0,0,0,0,"Créteil",
,170,"Métro","CORENTIN CARIOU",3090833,7,0,0,0,0,"Paris",19
,171,"Métro","GARIBALDI",3088530,13,0,0,0,0,"Saint Ouen",
,172,"Métro","QUAI DE LA GARE",3085406,6,0,0,0,0,"Paris",13
,173,"Métro","RUE DE LA POMPE",3081914,9,0,0,0,0,"Paris",16
,174,"Métro","LAMARCK-CAULAINCOURT",3054528,12,0,0,0,0,"Paris",18
,175,"Métro","CHEVALERET",2999174,6,0,0,0,0,"Paris",13
,176,"Métro","SIMPLON",2996051,4,0,0,0,0,"Paris",18
,177,"Métro","MARAICHERS",2986282,9,0,0,0,0,"Paris",20
,178,"Métro","CHARENTON-ECOLES",2975899,8,0,0,0,0,"Charenton",
,179,"Métro","LA FOURCHE",2975434,13,0,0,0,0,"Paris",8
,180,"Métro","FAIDHERBE-CHALIGNY",2974641,8,0,0,0,0,"Paris",12
,181,"Métro","MAIRIE D'IVRY",2973671,7,0,0,0,0,"Ivry",
,182,"Métro","PLACE MONGE",2927184,7,0,0,0,0,"Paris",6
,183,"Métro","SAINT-AUGUSTIN",2923768,9,0,0,0,0,"Paris",8
,184,"Métro","BOULOGNE-PONT DE SAINT-CLOUD",2900015,10,0,0,0,0,"Boulogne Billancourt",
,185,"Métro","NOTRE-DAME-DE-LORETTE",2849349,12,0,0,0,0,"Paris",9
,186,"Métro","SAINT-MAUR",2846171,3,0,0,0,0,"Paris",11
,187,"Métro","PORTE DAUPHINE",2840152,2,0,0,0,0,"Paris",16
,188,"Métro","BOUCICAUT",2826775,8,0,0,0,0,"Paris",15
,189,"Métro","ARGENTINE",2820883,1,0,0,0,0,"Paris",17
,190,"Métro","SAINT-PHILIPPE-DU-ROULE",2813350,9,0,0,0,0,"Paris",8
,191,"Métro","SAINT-AMBROISE",2758716,9,0,0,0,0,"Paris",11
,192,"Métro","CARREFOUR PLEYEL",2754091,13,0,0,0,0,"Saint Denis",
,193,"Métro","ROME",2747395,2,0,0,0,0,"Paris",17
,194,"Métro","CLUNY LA SORBONNE",2744528,10,0,0,0,0,0,
,195,"Métro","COMMERCE",2700300,8,0,0,0,0,"Paris",15
,196,"Métro","DUGOMMIER",2694014,6,0,0,0,0,"Paris",12
,197,"Métro","COURCELLES",2685096,2,0,0,0,0,"Paris",17
,198,"Métro","PORTE DOREE",2675992,8,0,0,0,0,"Paris",12
,199,"Métro","RUE DES BOULETS",2669336,9,0,0,0,0,"Paris",11
,200,"Métro","ETIENNE MARCEL",2661074,4,0,0,0,0,"Paris",1
,201,"Métro","BILLANCOURT",2643194,9,0,0,0,0,"Boulogne Billancourt",
,202,"Métro","NATIONALE",2626967,6,0,0,0,0,"Paris",13
,203,"Métro","JACQUES BONSERGENT",2622801,5,0,0,0,0,"Paris",10
,204,"Métro","LIBERTE",2607263,8,0,0,0,0,"Charenton",
,205,"Métro","CORVISART",2604292,6,0,0,0,0,"Paris",13
,206,"Métro","LOUVRE",2582023,1,0,0,0,0,"Paris",1
,207,"Métro","WAGRAM",2575735,3,0,0,0,0,"Paris",17
,208,"Métro","RUE DU BAC",2563169,12,0,0,0,0,"Paris",7
,209,"Métro","PORTE D'ITALIE",2562120,7,0,0,0,0,"Paris",13
,210,"Métro","MAUBERT-MUTUALITE",2549853,10,0,0,0,0,"Paris",5
,211,"Métro","VOLONTAIRES",2547550,12,0,0,0,0,"Paris",15
,212,"Métro","MALESHERBES",2546859,3,0,0,0,0,"Paris",17
,213,"Métro","ABBESSES",2545127,12,0,0,0,0,"Paris",18
,214,"Métro","BERAULT",2531531,1,0,0,0,0,"Vincennes",
,215,"Métro","LOUIS BLANC",2523039,7,"7bis",0,0,0,"Paris",10
,216,"Métro","RIQUET",2519241,7,0,0,0,0,"Paris",19
,217,"Métro","TUILERIES",2473945,1,0,0,0,0,"Paris",1
,218,"Métro","JAVEL-ANDRE CITROEN",2473278,10,0,0,0,0,"Paris",15
,219,"Métro","SOLFERINO",2449915,12,0,0,0,0,"Paris",7
,220,"Métro","BREGUET-SABIN",2448167,5,0,0,0,0,"Paris",11
,221,"Métro","LOURMEL",2441226,8,0,0,0,0,"Paris",15
,222,"Métro","SAINT-SULPICE",2432022,4,0,0,0,0,"Paris",6
,223,"Métro","SEVRES-LECOURBE",2416242,6,0,0,0,0,"Paris",15
,224,"Métro","VILLEJUIF-LEO LAGRANGE",2392154,7,0,0,0,0,"Villejuif",
,225,"Métro","BEL AIR",2369793,6,0,0,0,0,"Paris",12
,226,"Métro","LES AGNETTES",2367677,13,0,0,0,0,"Asnières sur Seine",
,227,"Métro","CITE",2364993,4,0,0,0,0,"Paris",4
,228,"Métro","RANELAGH",2315446,9,0,0,0,0,"Paris",16
,229,"Métro","BOBIGNY-PANTIN-RAYMOND QUENEAU",2251347,5,0,0,0,0,"Pantin",
,230,"Métro","VAVIN",2242491,4,0,0,0,0,"Paris",14
,231,"Métro","LE PELETIER",2235088,7,0,0,0,0,"Paris",9
,232,"Métro","EDGAR QUINET",2224650,6,0,0,0,0,"Paris",14
,233,"Métro","MICHEL-ANGE-AUTEUIL",2206285,9,10,0,0,0,"Paris",16
,234,"Métro","TRINITE-D'ESTIENNE D'ORVES",2192391,12,0,0,0,0,"Paris",9
,235,"Métro","TELEGRAPHE",2160412,11,0,0,0,0,"Paris",20
,236,"Métro","MAISON BLANCHE",2155971,7,0,0,0,0,"Paris",13
,237,"Métro","BOISSIERE",2145714,6,0,0,0,0,"Paris",16
,238,"Métro","VILLEJUIF-PAUL VAILLANT-COUTURIER",2118126,7,0,0,0,0,"Villejuif",
,239,"Métro","IENA",2115003,9,0,0,0,0,"Paris",16
,240,"Métro","MICHEL BIZOT",2111494,8,0,0,0,0,"Paris",12
,241,"Métro","CRETEIL-L'ECHAT",2109885,8,0,0,0,0,"Créteil",
,242,"Métro","JASMIN",2065058,9,0,0,0,0,"Paris",16
,243,"Métro","LA TOUR-MAUBOURG",2055583,8,0,0,0,0,"Paris",7
,244,"Métro","NOTRE-DAME-DES-CHAMPS",2030493,12,0,0,0,0,"Paris",6
,245,"Métro","SAINT-MARCEL",2023002,5,0,0,0,0,"Paris",13
,246,"Métro","EXELMANS",1985640,9,0,0,0,0,"Paris",16
,247,"Métro","MAISONS-ALFORT-LES JUILLIOTTES",1976516,8,0,0,0,0,"Maisons -Alfort",
,248,"Métro","MICHEL-ANGE-MOLITOR",1939507,9,10,0,0,0,"Paris",16
,249,"Métro","SAINT-JACQUES",1937457,6,0,0,0,0,"Paris",13
,250,"Métro","FELIX FAURE",1932459,8,0,0,0,0,"Paris",15
,251,"Métro","AVRON",1922250,2,0,0,0,0,"Paris",11
,252,"Métro","MABILLON",1915829,10,0,0,0,0,"Paris",6
,253,"Métro","PORTE D'IVRY",1903789,7,0,0,0,0,"Paris",13
,254,"Métro","BUZENVAL",1853733,9,0,0,0,0,"Paris",20
,255,"Métro","SAINT-FRANCOIS-XAVIER",1850407,13,0,0,0,0,"Paris",7
,256,"Métro","MALAKOFF-RUE ETIENNE DOLET",1846661,13,0,0,0,0,"Malakoff",
,257,"Métro","PHILIPPE AUGUSTE",1813811,2,0,0,0,0,"Paris",11
,258,"Métro","MONTGALLET",1793225,8,0,0,0,0,"Paris",12
,259,"Métro","RASPAIL",1785546,4,6,0,0,0,"Paris",14
,260,"Métro","QUATRE-SEPTEMBRE",1751431,3,0,0,0,0,"Paris",2
,261,"Métro","LIEGE",1731063,13,0,0,0,0,"Paris",8
,262,"Métro","MOUTON-DUVERNET",1690457,4,0,0,0,0,"Paris",14
,263,"Métro","SAINT-SEBASTIEN-FROISSART",1680231,8,0,0,0,0,"Paris",3
,264,"Métro","FILLES DU CALVAIRE",1663111,8,0,0,0,0,"Paris",3
,265,"Métro","CARDINAL LEMOINE",1661863,10,0,0,0,0,"Paris",5
,266,"Métro","RICHARD LENOIR",1640016,5,0,0,0,0,"Paris",11
,267,"Métro","SEGUR",1627318,10,0,0,0,0,"Paris",15
,268,"Métro","PONT NEUF",1612517,7,0,0,0,0,"Paris",4
,269,"Métro","SULLY-MORLAND",1606960,7,0,0,0,0,"Paris",4
,270,"Métro","MONCEAU",1605664,2,0,0,0,0,"Paris",17
,271,"Métro","CHATEAU-LANDON",1600022,7,0,0,0,0,"Paris",10
,272,"Métro","PONT MARIE",1595098,7,0,0,0,0,"Paris",4
,273,"Métro","EUROPE",1536565,3,0,0,0,0,"Paris",8
,274,"Métro","MAISONS-ALFORT-STADE",1523038,8,0,0,0,0,"Maisons -Alfort",
,275,"Métro","VARENNE",1517830,13,0,0,0,0,"Paris",7
,276,"Métro","PICPUS",1496432,6,0,0,0,0,"Paris",12
,277,"Métro","AVENUE EMILE ZOLA",1479756,10,0,0,0,0,"Paris",15
,278,"Métro","CHEMIN VERT",1448436,8,0,0,0,0,"Paris",11
,279,"Métro","PIERRE CURIE",1416989,7,0,0,0,0,"Ivry",
,280,"Métro","MIRABEAU",1387272,10,0,0,0,0,"Paris",16
,281,"Métro","RENNES",1307167,12,0,0,0,0,"Paris",6
,282,"Métro","TEMPLE",1268036,3,0,0,0,0,"Paris",2
,283,"Métro","SAINT-GEORGES",1254251,12,0,0,0,0,"Paris",9
,284,"Métro","CAMPO-FORMIO",1234237,5,0,0,0,0,"Paris",13
,285,"Métro","QUAI DE LA RAPEE",1201924,5,0,0,0,0,"Paris",12
,286,"Métro","KLEBER",1150016,6,0,0,0,0,"Paris",16
,287,"Métro","BOTZARIS",1096111,"7bis",0,0,0,0,"Paris",19
,288,"Métro","ASSEMBLEE NATIONALE",1085710,12,0,0,0,0,"Paris",7
,289,"Métro","SAINT-FARGEAU",979912,"3bis",0,0,0,0,"Paris",8
,290,"Métro","PORTE DE CHARENTON",957771,8,0,0,0,0,"Paris",12
,291,"Métro","VANEAU",928476,10,0,0,0,0,"Paris",7
,292,"Métro","FALGUIERE",926922,12,0,0,0,0,"Paris",15
,293,"Métro","PORTE D'AUTEUIL",721009,10,0,0,0,0,"Paris",16
,294,"Métro","DANUBE",679746,"7bis",0,0,0,0,"Paris",19
,295,"Métro","CHARDON-LAGACHE",636141,10,0,0,0,0,"Paris",16
,296,"Métro","BOLIVAR",582328,"7bis",0,0,0,0,"Paris",19
,297,"Métro","BUTTES-CHAUMONT",575182,"7bis",0,0,0,0,"Paris",19
,298,"Métro","PRE-SAINT-GERVAIS",451729,"7bis",0,0,0,0,"Paris",19
,299,"Métro","CRETEIL-POINTE DU LAC",389235,8,0,0,0,0,,
,300,"Métro","PELLEPORT",364642,"3bis",0,0,0,0,"Paris",20
,301,"Métro","EGLISE D'AUTEUIL",178152,10,0,0,0,0,"Paris",16
,1,"RER","GARE DU NORD-RER",44596876,"B",0,0,0,0,"Paris",10
,2,"RER","GARE DE LYON-RER",31495687,"A",0,0,0,0,"Paris",12
,3,"RER","LA DEFENSE-RER",29783058,"A",0,0,0,0,"Puteaux ",
,4,"RER","NANTERRE-PREFECTURE",23052703,"A",0,0,0,0,"Nanterre ",
,5,"RER","CHATELET-LES HALLES-RER",12986517,"A","B",0,0,0,"Paris",1
,6,"RER","VAL DE FONTENAY",11369665,"A",0,0,0,0,"Fontenay-sous-Bois",
,7,"RER","CHARLES DE GAULLE-ETOILE-RER",9974724,"A",0,0,0,0,"Paris",17
,8,"RER","MASSY-PALAISEAU",8479103,"B",0,0,0,0,"Massy",
,9,"RER","SAINT-MICHEL-NOTRE-DAME",8410856,"B",0,0,0,0,"Paris",0
,10,"RER","NOISY-LE-GRAND-MONT D'EST",6866727,"A",0,0,0,0,"Noisy-le-Grand",
,11,"RER","RUEIL-MALMAISON",6615943,"A",0,0,0,0,"Rueil-Malmaison ",
,12,"RER","ANTONY",6372562,"B",0,0,0,0,"Antony",
,13,"RER","CITE UNIVERSITAIRE",6359072,"B",0,0,0,0,"Paris",14
,14,"RER","VINCENNES",5874104,"A",0,0,0,0,"Vincennes",
,15,"RER","LUXEMBOURG",5838336,"B",0,0,0,0,"Paris",5
,16,"RER","AUBER",5667365,"A",0,0,0,0,"Paris",9
,17,"RER","NANTERRE-UNIVERSITE",5214188,"A",0,0,0,0,"Nanterre ",
,18,"RER","NOISY-CHAMPS",4669805,"A",0,0,0,0,"Champs-sur-Marne",
,19,"RER","NEUILLY-PLAISANCE",4647935,"A",0,0,0,0,"Neuilly-sur-Seine",
,20,"RER","MARNE-LA-VALLEE-CHESSY",4578909,"A",0,0,0,0,"Montévrain",
,21,"RER","SAINT-GERMAIN-EN-LAYE",4383920,"A",0,0,0,0,"Saint-Germain-en-Laye",
,22,"RER","BOURG-LA-REINE",4309137,"B",0,0,0,0,"Bourg la Reine",
,23,"RER","DENFERT-ROCHEREAU-RER",4262370,"B",0,0,0,0,"Paris",14
,24,"RER","NATION-RER",4195903,"A",0,0,0,0,"Paris",12
,25,"RER","TORCY",3712967,"A",0,0,0,0,"Torcy ",
,26,"RER","SAINT-MAUR-CRETEIL",3626427,"A",0,0,0,0,"Saint-Maur des Fossés ",
,27,"RER","JOINVILLE-LE-PONT",3535908,"A",0,0,0,0,"Joinville-le-Pont",
,28,"RER","NANTERRE-VILLE",3408388,"A",0,0,0,0,"Nanterre ",
,29,"RER","CHAMPIGNY",3279877,"A",0,0,0,0,"Saint-Maur des Fossés",
,30,"RER","PORT ROYAL",3242096,"B",0,0,0,0,"Paris",5
,31,"RER","VAL D'EUROPE",3161331,"A",0,0,0,0,"Serris ",
,32,"RER","LAPLACE",3145389,"B",0,0,0,0,"Arcueil",
,33,"RER","ARCUEIL-CACHAN",3101352,"B",0,0,0,0,"Arcueil",
